id	length
92.68	82
98.81	337
79.59	338
78.47	339
96.70	333
82.82	227
90.27	113
98.81	337
98.81	337
98.77	326
98.52	337
95.25	337
95.24	336
98.52	337
91.67	96
93.73	335
97.03	337
97.33	337
93.22	339
97.91	335
99.41	337
99.11	337
84.66	339
97.33	337
95.85	337
98.81	337
97.31	334
98.81	337
97.92	337
98.36	61
91.85	135
98.28	174
98.14	161
98.51	336
96.71	334
92.90	338
98.84	259
100.00	53
89.22	334
93.47	352
98.81	336
88.89	333
95.83	336
96.73	336
97.60	334
98.51	336
99.11	336
96.04	328
93.45	351
97.92	336
96.73	336
99.40	336
92.56	336
85.14	74
98.21	336
88.32	137
99.11	336
97.90	334
84.64	332
99.18	244
98.31	59
89.16	166
97.02	336
98.51	336
98.21	336
98.81	336
95.54	336
87.35	253
98.49	265
97.40	269
97.37	76
99.40	336
88.16	152
98.51	335
81.23	261
90.32	217
97.91	335
97.01	335
82.12	179
87.50	224
93.33	120
99.02	306
97.31	335
95.56	45
96.73	336
95.24	336
94.33	335
96.96	230
92.61	230
91.67	336
97.90	334
95.22	335
98.51	335
93.13	335
90.75	335
92.19	64
100.00	42
93.73	335
97.31	335
85.12	336
96.24	186
96.73	153
98.81	335
95.82	335
99.06	212
97.91	335
95.52	335
100.00	28
93.43	335
90.18	336
77.54	334
98.81	335
98.20	333
97.91	335
84.73	131
96.28	188
94.68	188
99.32	147
98.64	147
99.10	333
97.91	335
99.40	335
97.90	334
97.01	335
98.81	335
81.82	110
93.13	335
99.10	334
78.81	335
99.40	334
96.58	117
90.18	336
96.71	334
98.22	337
82.00	300
94.91	334
98.50	334
95.21	334
94.20	138
98.20	334
95.92	98
97.73	44
95.65	69
98.50	334
97.31	334
96.76	185
97.01	334
77.61	326
99.40	333
96.59	88
80.93	215
96.41	334
91.57	166
95.10	143
90.95	243
98.55	207
97.67	129
98.23	113
82.99	194
97.60	334
99.40	334
96.15	52
93.33	180
98.20	333
94.89	333
94.89	333
94.59	333
93.09	333
84.97	346
88.89	333
93.98	332
88.54	253
97.86	281
96.72	61
99.10	333
93.13	131
83.69	331
98.20	333
98.35	242
97.53	81
90.99	333
92.51	334
80.99	342
80.70	342
80.47	343
80.06	341
79.24	342
98.80	333
81.27	283
98.80	333
84.55	330
98.50	333
79.29	338
80.43	322
100.00	333
97.58	330
95.20	333
87.72	334
82.64	311
98.80	333
100.00	36
98.50	333
98.03	305
96.39	332
99.10	332
96.11	334
77.13	223
97.29	332
97.75	311
95.48	332
98.00	150
97.01	134
98.19	332
96.97	297
83.82	309
99.70	332
98.49	332
96.72	274
98.80	332
98.19	332
98.80	333
99.10	332
98.19	332
99.40	332
85.63	327
99.10	332
99.40	168
93.42	152
93.09	275
92.50	40
96.32	272
94.52	146
98.44	128
86.45	155
96.99	332
86.08	316
97.89	332
90.62	160
95.48	332
83.73	332
89.12	331
99.40	332
95.18	332
95.18	332
94.86	331
94.58	332
94.56	331
99.40	331
98.19	331
75.46	326
98.79	331
99.09	331
98.19	331
97.89	331
88.75	329
91.79	134
99.40	331
94.01	217
97.20	107
89.87	237
100.00	331
98.19	331
91.24	331
97.27	256
83.41	229
97.21	179
95.17	145
96.98	298
85.80	324
99.09	331
96.07	331
97.78	225
97.41	116
99.70	331
89.06	329
88.16	76
97.88	330
96.04	328
99.40	331
100.00	40
93.92	329
99.39	164
99.39	164
97.28	331
98.49	331
98.19	331
98.49	331
98.64	147
88.82	331
92.19	256
95.59	68
93.64	110
98.18	330
94.85	330
95.24	210
79.39	131
79.39	131
78.63	131
78.63	131
85.90	78
85.90	78
84.16	322
85.50	331
98.79	165
99.29	141
96.06	330
82.92	240
88.11	328
97.88	330
98.14	323
98.48	330
77.64	331
92.42	330
99.09	330
89.09	330
99.70	330
96.36	330
94.21	328
98.80	251
100.00	62
91.13	327
99.39	330
88.79	330
85.79	197
97.58	330
99.39	330
96.49	57
99.09	330
94.53	329
96.74	337
98.79	330
82.02	89
97.27	330
99.09	330
99.39	329
82.75	255
99.39	329
95.74	329
97.83	323
98.78	329
98.09	209
97.14	105
95.52	134
85.65	216
75.40	313
96.66	329
99.70	329
81.34	268
88.15	329
83.57	286
97.78	270
96.96	329
96.06	127
100.00	32
99.02	102
98.18	330
97.87	329
97.57	329
96.35	329
85.02	327
92.58	337
98.18	329
97.87	329
96.66	329
95.71	326
98.78	329
99.70	329
92.35	327
86.58	298
86.59	328
98.48	329
98.09	209
98.78	329
93.31	329
99.70	329
99.53	215
99.17	121
95.10	102
97.87	329
97.03	101
96.83	63
88.41	328
98.78	329
95.65	46
99.70	329
93.71	159
90.85	142
98.64	147
99.29	141
88.18	220
80.84	334
96.03	252
100.00	54
98.71	310
86.90	229
89.04	228
87.86	173
99.39	328
100.00	328
88.54	288
88.39	112
99.09	328
85.71	329
97.26	328
97.87	328
82.27	141
99.09	328
87.26	212
98.78	328
96.06	254
96.34	328
99.09	329
87.79	172
88.99	109
98.17	328
99.18	122
85.28	326
89.42	189
95.33	107
98.17	328
93.56	326
83.58	268
99.39	328
89.33	75
95.78	166
88.72	328
95.12	328
97.35	302
96.94	327
98.48	328
83.83	235
97.56	328
97.79	271
98.17	328
96.65	239
97.92	48
96.35	329
89.50	238
97.56	328
96.64	298
97.55	327
97.25	327
96.64	327
96.31	325
96.02	327
96.34	328
98.78	327
89.63	328
93.68	95
88.99	327
99.08	327
81.27	331
93.58	327
97.33	150
97.18	142
98.78	327
87.46	295
100.00	327
99.39	327
100.00	99
95.29	85
91.30	322
100.00	41
93.33	225
85.63	327
91.44	327
94.05	168
88.68	159
95.15	103
94.94	79
94.94	79
93.67	79
96.97	66
92.11	76
96.64	327
96.02	327
99.68	317
78.29	327
85.11	329
98.17	327
97.85	325
87.92	298
96.80	125
84.45	328
96.62	325
96.64	327
90.61	277
86.61	112
96.01	326
98.16	326
97.55	326
84.71	327
97.24	326
98.48	132
98.46	130
100.00	61
87.42	326
95.45	176
88.89	108
88.43	121
92.94	326
75.00	252
95.99	324
95.09	326
90.80	326
82.89	263
97.45	196
83.89	180
96.30	324
90.94	331
81.00	321
97.24	326
98.36	305
97.55	326
98.35	182
98.60	143
96.93	326
97.85	326
98.22	169
85.89	326
85.28	326
87.16	327
100.00	35
99.08	327
88.62	325
88.69	327
98.15	325
84.10	239
94.79	96
80.14	277
88.33	120
89.23	325
79.63	108
95.08	325
91.69	325
97.23	325
98.46	325
85.47	117
97.54	325
96.31	325
88.00	325
98.77	325
94.12	68
98.77	325
100.00	266
94.74	38
84.53	278
99.38	325
97.54	325
97.85	325
92.86	322
97.23	325
92.79	222
98.45	322
96.99	166
95.48	155
88.35	309
96.60	324
97.84	324
100.00	324
95.37	324
99.07	322
99.38	324
89.85	197
90.69	204
91.19	329
96.26	187
97.53	324
95.38	325
99.07	324
99.07	324
88.33	180
88.37	172
87.29	181
87.01	177
90.34	145
83.66	202
86.75	166
93.70	238
98.78	164
98.88	89
93.23	325
97.22	324
94.75	324
95.79	95
88.40	319
95.65	322
98.15	324
95.06	324
92.90	324
94.38	89
93.66	142
97.22	324
96.47	312
89.20	324
98.15	324
94.74	190
98.46	324
97.84	324
97.84	324
89.20	324
95.96	223
99.07	324
97.52	323
99.69	324
98.00	100
98.88	89
95.70	93
97.53	324
94.44	324
80.56	319
93.14	102
97.83	323
75.88	170
98.45	323
97.83	323
97.96	49
87.58	298
98.76	323
91.64	323
96.59	323
96.90	323
97.52	322
95.36	323
97.50	320
81.53	314
96.00	150
95.69	116
98.76	323
98.45	323
90.04	281
89.16	323
96.90	323
89.47	323
97.55	163
94.30	158
99.38	323
98.45	323
98.76	323
97.95	146
80.00	130
98.76	323
97.83	323
82.63	213
95.50	289
94.81	289
84.49	316
99.38	323
98.45	323
98.36	61
98.45	323
98.71	310
97.07	239
96.59	323
94.12	323
96.90	323
99.07	323
97.20	322
84.26	305
88.54	323
94.95	317
91.30	322
97.20	322
91.93	322
98.45	322
97.60	208
98.18	110
99.07	322
78.95	323
86.03	179
96.67	60
98.45	322
97.52	322
96.04	202
98.46	65
96.36	247
100.00	59
98.45	322
92.20	141
96.39	277
98.76	322
98.45	322
97.52	322
98.57	210
97.14	210
84.27	89
98.45	322
89.80	98
95.03	322
93.55	217
96.89	322
98.45	322
85.48	241
89.51	162
94.98	319
99.07	322
92.19	320
95.96	322
98.76	322
97.83	322
88.26	264
97.20	322
96.89	322
89.13	230
86.34	322
94.27	227
83.22	149
98.13	321
91.73	266
95.72	187
87.23	321
91.98	324
98.98	197
99.00	100
80.37	321
99.69	321
97.82	321
96.88	321
98.44	321
92.83	321
87.46	319
99.38	321
89.18	194
85.98	321
100.00	33
91.28	321
98.76	322
94.12	102
93.15	321
96.57	321
97.96	98
99.06	318
88.40	319
99.07	321
98.44	321
92.77	318
93.77	321
84.42	321
78.71	249
95.02	321
84.35	313
88.00	275
96.88	321
93.29	313
92.16	319
96.26	321
100.00	321
83.85	322
97.81	319
97.51	321
75.00	140
89.56	316
98.13	321
96.57	321
88.03	309
98.75	321
99.06	320
96.86	287
96.57	321
86.25	320
96.08	153
94.33	141
95.45	44
95.45	44
99.06	320
98.56	139
100.00	129
85.20	304
87.55	273
95.94	320
93.44	320
96.56	320
85.50	331
93.15	321
99.69	320
95.41	109
95.31	320
97.81	320
91.93	322
83.90	323
97.19	320
99.06	320
97.19	320
97.50	320
96.25	320
94.24	191
82.00	150
99.38	320
99.38	320
89.91	109
98.12	320
75.14	185
81.19	303
98.75	320
89.42	312
99.37	319
99.06	319
88.99	109
87.59	274
88.11	143
99.69	319
79.13	321
98.75	320
98.75	319
89.81	206
95.24	231
95.10	306
85.27	319
99.37	319
96.52	316
99.06	319
96.75	246
93.10	319
94.67	319
98.43	318
89.87	306
97.49	319
83.12	320
80.00	140
98.43	319
78.33	180
99.06	319
96.55	319
95.61	319
100.00	31
94.36	319
97.81	319
98.43	319
96.85	317
94.44	36
98.43	319
86.44	177
85.94	320
97.91	191
96.52	316
97.15	316
98.08	52
97.81	319
99.69	319
99.06	318
94.34	318
95.58	113
95.28	318
98.11	318
99.37	318
99.37	318
98.84	173
97.16	141
98.43	318
97.17	318
98.74	318
90.98	122
74.91	279
90.80	87
94.74	38
100.00	30
100.00	30
93.71	318
91.46	316
95.60	318
93.23	192
82.65	317
96.23	318
88.12	202
98.43	318
84.52	310
99.37	318
94.03	318
87.03	316
96.86	318
95.91	318
97.80	318
95.61	319
85.71	105
92.86	294
95.09	285
91.54	319
98.42	317
95.62	320
100.00	34
97.17	318
90.29	309
96.76	309
94.34	318
97.80	318
88.42	311
98.42	317
99.68	317
97.48	317
91.48	317
97.48	317
94.75	324
98.77	244
98.59	71
81.07	317
94.64	317
81.61	310
99.05	317
88.36	318
95.05	222
82.58	155
92.27	181
99.37	317
97.48	317
97.16	317
98.42	317
100.00	29
100.00	28
100.00	28
98.42	317
95.31	192
100.00	132
89.94	318
85.83	120
93.38	317
93.14	175
94.95	317
99.68	314
81.39	274
81.42	253
98.11	317
98.42	317
93.43	335
96.21	317
92.52	107
92.52	107
96.53	317
89.49	314
99.06	318
88.99	318
83.77	302
92.68	41
97.79	317
96.50	286
99.20	125
100.00	102
98.28	58
98.42	317
97.03	236
98.98	197
98.15	108
85.14	175
96.27	161
100.00	37
97.15	316
99.05	316
97.78	316
98.42	316
98.72	234
98.25	57
99.39	163
97.86	140
99.05	316
97.15	316
98.42	316
98.17	109
97.47	316
99.05	316
80.61	330
96.20	316
97.15	316
84.21	171
94.94	316
98.42	316
84.21	285
92.41	316
89.87	316
94.62	316
79.40	199
96.84	316
100.00	31
92.41	316
90.48	315
97.78	315
95.57	158
88.56	201
89.78	186
88.64	317
98.41	315
96.51	315
86.98	315
99.05	315
96.15	78
97.73	44
98.73	315
99.05	315
88.57	315
98.19	166
99.31	144
96.83	315
90.16	315
98.10	315
93.97	315
82.33	215
97.78	315
96.51	315
90.79	315
95.65	46
84.42	199
93.40	318
91.43	315
85.19	297
97.46	315
95.56	315
91.11	315
94.60	315
92.00	100
97.92	48
97.67	43
96.51	315
97.76	313
85.23	325
96.83	315
94.16	154
90.48	147
90.48	315
97.46	315
93.77	321
97.78	315
92.93	311
98.10	315
95.24	315
92.33	313
90.79	315
97.46	315
73.93	326
84.91	318
97.14	315
93.83	81
99.04	314
100.00	34
96.50	314
97.77	314
99.68	314
99.36	314
98.25	286
88.19	237
78.95	152
84.43	244
99.68	314
100.00	314
100.00	314
98.73	314
94.27	314
98.41	314
89.39	311
96.82	314
96.50	314
95.86	169
100.00	55
97.29	258
94.23	52
98.73	314
80.00	315
98.73	314
97.78	45
98.09	314
98.73	314
79.87	318
86.12	317
99.36	314
92.01	313
84.71	170
98.09	314
71.88	256
89.81	314
99.36	314
90.32	124
98.72	313
98.92	185
100.00	81
96.97	33
98.41	314
91.40	221
97.22	72
95.74	47
97.45	314
97.13	314
96.77	62
87.67	219
99.68	314
99.36	313
98.40	313
98.40	313
95.95	148
91.82	110
92.00	150
86.17	311
90.23	307
93.61	313
98.40	313
98.08	313
97.76	313
84.66	313
89.14	313
97.85	279
97.12	313
94.92	315
97.12	313
97.99	298
97.97	296
97.12	313
82.37	312
99.04	311
92.48	319
89.87	158
98.40	313
99.36	313
81.97	305
97.06	68
97.06	68
84.89	311
96.79	312
96.81	313
95.42	306
96.17	313
97.76	313
78.86	317
97.44	313
96.17	313
89.78	313
97.44	313
85.90	312
98.40	313
99.36	313
99.68	313
87.71	236
83.52	182
97.70	217
95.53	313
95.24	126
89.35	310
97.25	291
97.76	312
92.01	313
95.19	312
98.08	312
98.72	312
98.08	312
87.42	302
83.09	278
98.72	312
91.67	312
82.91	199
100.00	49
97.76	312
98.72	312
99.04	312
99.04	312
99.68	312
97.01	67
91.03	312
99.36	312
91.78	304
98.72	312
97.07	239
100.00	72
83.76	314
96.78	311
98.08	312
96.79	312
88.14	312
85.86	290
97.37	152
94.70	132
85.67	307
98.40	312
88.39	310
98.33	60
90.38	312
98.11	53
88.75	311
86.22	312
84.31	153
87.01	308
100.00	140
96.83	126
93.62	47
100.00	41
97.44	312
79.26	217
98.08	312
97.44	312
98.71	311
96.78	311
99.04	311
91.43	140
96.78	311
97.75	311
97.43	311
84.98	233
97.67	129
100.00	104
95.18	311
99.36	311
85.76	302
92.82	195
98.89	90
90.61	309
89.69	320
97.43	311
97.43	311
98.39	311
100.00	29
92.19	333
99.03	308
98.07	311
94.86	311
80.73	301
97.47	277
100.00	36
89.39	311
80.22	182
94.43	305
96.78	311
97.75	311
99.36	311
99.35	308
95.74	305
97.42	271
96.45	310
95.83	312
96.45	310
99.03	310
99.03	310
98.21	56
99.68	310
85.03	187
87.60	121
92.11	317
83.33	252
83.61	244
96.43	308
97.19	285
90.35	311
100.00	30
98.59	71
95.16	310
98.39	310
98.78	246
100.00	55
86.45	310
97.10	310
92.56	309
83.58	67
98.06	310
94.44	324
95.16	310
98.71	310
97.41	309
97.44	39
95.42	306
92.31	39
91.96	311
78.90	308
83.07	313
88.98	127
97.01	134
92.68	123
94.74	38
94.74	38
86.36	308
95.48	310
98.39	310
98.39	310
98.71	310
98.38	309
89.93	288
97.29	221
98.85	87
96.13	310
80.00	185
95.00	60
93.44	61
97.41	309
99.03	309
98.38	309
88.81	295
96.76	309
77.81	311
100.00	309
82.52	309
99.03	310
97.73	309
90.91	308
97.67	129
95.16	310
83.60	311
90.29	309
99.68	309
97.41	309
97.08	137
88.89	144
99.35	309
95.15	309
97.41	309
97.05	237
96.30	54
94.44	54
89.19	259
92.65	136
90.61	309
91.80	61
99.35	309
95.47	309
98.71	309
86.73	309
94.31	281
97.22	36
88.93	307
90.32	310
90.55	201
99.35	309
97.41	309
98.38	309
86.41	309
99.35	309
91.91	173
99.19	124
89.90	198
97.39	306
93.86	114
99.68	309
98.29	293
97.73	309
97.93	145
99.24	131
95.79	309
100.00	29
97.09	309
96.76	309
100.00	179
98.18	110
97.09	309
91.26	309
94.50	309
99.22	128
91.81	171
95.69	232
99.03	309
98.06	309
94.35	124
97.37	38
98.71	309
96.76	309
98.38	308
78.25	308
99.03	308
99.45	183
98.48	66
99.03	308
99.35	308
98.39	62
97.08	308
90.58	308
96.75	308
97.08	308
97.73	308
87.01	308
96.84	158
89.86	138
98.79	247
97.62	42
90.37	187
91.56	308
92.60	311
97.08	308
97.40	308
97.38	305
100.00	308
94.90	196
94.62	186
90.35	311
96.43	308
97.40	308
89.66	174
88.31	308
94.79	307
89.33	225
99.35	307
97.37	304
90.55	307
100.00	307
89.46	294
95.77	307
98.37	307
94.46	307
87.95	307
98.03	305
96.74	307
99.35	307
100.00	307
92.83	307
83.99	306
98.37	307
93.16	307
99.15	118
100.00	36
90.08	121
99.02	307
97.38	305
97.14	280
98.05	307
84.12	296
87.00	200
87.00	200
96.80	281
97.07	307
92.18	307
97.39	307
97.72	307
98.37	307
89.80	304
96.42	307
89.33	225
89.29	56
84.19	234
99.02	307
94.14	307
98.56	209
97.46	236
94.79	307
90.23	307
88.48	165
98.37	307
86.32	285
92.51	307
98.37	306
93.14	306
94.05	84
89.22	306
98.69	306
98.22	281
87.33	292
93.79	306
97.39	306
91.50	306
99.35	306
95.72	304
100.00	306
83.77	302
96.08	306
88.24	306
96.28	188
94.74	76
97.39	306
98.69	306
98.00	50
97.71	306
97.39	306
98.04	306
97.02	302
98.37	306
91.61	298
91.83	306
95.90	268
96.89	257
97.37	76
99.02	306
99.35	306
96.08	306
84.69	307
81.67	311
96.08	306
85.99	307
96.67	300
84.59	305
98.04	306
99.02	306
98.69	306
97.71	306
98.69	306
99.35	306
99.02	306
76.80	306
98.69	306
90.48	168
96.41	306
94.12	306
97.71	306
96.05	304
98.69	306
88.89	306
81.31	305
98.04	306
89.90	198
96.49	171
98.35	121
97.71	306
98.05	308
93.15	248
97.71	306
97.39	306
85.67	307
98.36	305
96.83	126
98.11	106
95.41	305
96.93	228
97.25	109
99.02	305
97.38	305
99.67	305
94.10	305
94.43	305
100.00	305
98.36	305
97.27	183
98.36	305
100.00	70
100.00	69
100.00	68
100.00	68
100.00	66
100.00	68
97.30	74
100.00	67
96.10	77
100.00	67
100.00	67
100.00	67
100.00	67
91.27	275
85.00	260
87.21	305
99.02	305
98.15	54
98.69	305
99.34	305
99.34	305
96.94	98
98.03	305
98.36	305
78.43	153
97.35	302
85.43	302
98.69	305
95.74	305
98.36	305
89.27	289
99.67	305
97.38	305
100.00	33
97.30	148
92.79	305
94.75	305
92.49	213
98.36	305
96.45	169
98.69	305
89.84	305
96.72	305
98.69	305
99.02	305
97.57	247
100.00	60
74.65	213
92.05	302
98.68	304
98.36	304
97.37	304
80.95	105
98.68	304
98.68	304
98.68	304
89.73	224
92.89	239
94.74	304
96.52	230
98.28	58
98.36	304
93.42	304
98.68	304
96.25	160
97.84	139
100.00	30
99.34	304
97.70	304
98.21	168
98.51	67
98.03	304
94.41	304
97.04	304
98.36	304
100.00	34
98.36	304
97.04	304
88.64	308
100.00	34
97.01	301
86.53	193
99.67	304
86.33	256
96.30	135
98.86	88
100.00	66
90.07	141
87.92	240
89.67	242
98.36	304
96.71	304
92.52	254
90.61	181
98.03	304
98.68	304
99.01	304
90.65	107
95.38	303
98.35	303
78.95	304
82.88	333
92.45	106
97.36	303
86.73	98
98.68	303
93.07	303
96.70	303
99.01	303
98.25	114
98.25	114
100.00	88
100.00	41
98.25	114
99.10	111
97.73	88
100.00	41
98.20	111
98.86	88
98.20	111
100.00	88
100.00	41
100.00	41
100.00	41
98.35	303
88.37	301
94.06	303
83.72	301
98.68	303
84.16	303
98.00	300
99.34	302
97.36	303
94.06	303
97.69	303
99.34	303
97.03	303
85.71	308
93.40	303
98.35	303
97.03	303
96.94	98
98.02	303
94.08	304
97.69	303
95.27	169
97.92	144
90.52	211
95.71	303
79.11	292
99.67	303
94.06	303
89.00	300
79.67	305
89.19	296
97.37	152
98.68	303
94.72	303
98.35	303
87.46	303
97.03	303
97.03	303
80.92	304
99.01	303
90.76	303
99.67	303
99.67	303
95.06	81
98.43	127
97.62	84
97.14	70
95.38	303
99.01	303
83.15	184
99.67	302
98.01	302
94.12	153
96.43	140
96.96	296
98.34	302
97.68	302
80.46	307
94.55	110
94.74	57
99.67	302
99.34	302
96.69	302
86.64	292
97.68	302
100.00	302
100.00	162
98.56	139
93.02	301
92.26	297
96.99	299
100.00	302
95.75	259
97.22	72
99.01	302
95.00	300
81.02	295
95.36	302
97.68	302
97.35	302
97.35	302
97.35	302
98.30	176
99.12	113
99.34	302
99.28	139
97.18	142
99.01	302
88.37	301
98.68	302
99.01	302
91.35	104
96.67	300
95.33	300
94.74	285
94.04	302
92.67	300
99.00	299
90.07	302
95.68	139
87.38	301
97.01	301
95.97	298
99.00	301
96.01	301
98.67	301
93.31	299
88.21	280
89.04	301
98.01	301
100.00	301
91.09	202
93.02	301
98.34	301
91.10	191
98.15	54
97.67	301
95.02	301
96.68	301
91.72	302
99.67	301
96.35	301
91.78	292
96.01	301
88.45	277
84.64	306
100.00	164
97.70	87
92.64	299
92.31	91
96.00	75
96.00	75
95.95	74
88.89	99
93.51	77
91.33	300
95.13	308
94.43	305
97.01	301
96.34	164
97.37	76
81.11	307
80.78	307
80.78	307
80.19	308
85.64	181
85.64	181
96.67	300
97.33	300
86.91	298
86.59	179
95.67	300
98.33	300
98.67	300
98.33	300
94.00	300
92.38	302
92.38	302
82.39	301
99.33	298
96.37	303
88.74	302
79.66	177
97.00	300
78.48	302
93.54	294
98.33	300
99.10	222
100.00	38
99.00	300
96.67	300
95.67	300
92.86	42
98.67	300
91.67	300
99.00	300
91.72	169
96.67	300
82.35	153
89.60	298
88.52	61
98.67	300
91.51	106
98.00	300
99.00	300
95.67	300
97.17	247
92.93	198
95.59	68
96.33	300
88.09	277
88.78	294
96.97	132
97.66	128
98.67	300
99.00	300
93.22	59
73.63	1240
85.67	300
98.33	300
98.66	298
99.67	301
86.99	292
99.00	301
97.44	156
97.87	141
96.35	301
96.67	300
96.60	147
94.79	96
97.22	252
100.00	54
96.01	301
90.60	298
98.51	134
96.43	140
81.13	302
85.98	164
80.08	251
85.98	164
85.71	168
96.08	102
96.68	301
82.72	301
99.00	301
85.85	311
85.34	307
99.00	299
90.03	301
90.37	301
99.67	301
89.97	299
99.34	301
83.72	301
99.67	301
97.67	301
96.01	301
96.35	301
93.31	299
95.24	294
100.00	301
99.00	301
98.32	298
74.96	2835
75.90	747
74.11	645
80.73	275
74.09	521
75.76	1576
79.06	554
79.16	451
83.27	263
74.24	1211
74.46	607
92.86	70
92.86	70
77.68	112
82.84	204
98.70	77
96.05	76
100.00	79
98.78	82
86.02	93
74.72	720
90.36	83
76.50	183
78.98	985
74.38	523
95.35	43
74.43	176
87.01	77
93.62	47
77.60	1040
77.09	790
90.22	92
74.97	727
73.97	461
76.95	334
85.94	64
98.39	10906
96.08	7943
97.34	5195
97.89	3417
98.17	2894
95.90	2781
98.73	785
94.47	506
100.00	175
92.51	227
100.00	89
98.89	90
100.00	83
100.00	83
87.85	107
86.92	107
87.91	91
96.48	4629
97.58	2520
97.17	1554
97.59	1370
91.30	69
91.30	391
100.00	89
98.88	89
88.17	93
85.15	101
98.88	89
86.00	100
98.88	89
95.89	73
97.78	90
95.56	90
88.17	93
88.17	93
97.78	90
98.63	73
98.61	72
86.81	91
84.47	103
97.75	89
98.46	65
89.01	91
97.75	89
100.00	72
98.63	73
91.30	92
87.00	100
87.10	93
97.73	88
96.63	89
97.26	73
97.22	72
95.83	72
95.83	72
87.38	103
86.67	105
90.48	84
88.17	93
87.13	101
87.91	91
95.56	90
94.38	89
98.63	73
98.63	73
95.89	73
87.00	100
88.00	100
100.00	34
100.00	72
87.91	91
96.30	81
97.26	73
88.35	103
92.05	88
88.17	93
91.21	91
90.32	93
86.67	90
91.21	91
89.00	100
90.59	85
88.42	95
84.95	93
89.25	93
90.36	83
88.04	92
95.92	49
100.00	49
97.83	46
83.33	84
86.41	103
85.19	108
74.77	749
92.86	70
92.86	70
90.38	52
72.20	795
87.67	73
95.74	47
87.06	85
85.00	80
91.30	46
76.28	468
80.40	847
76.87	134
98.68	76
95.35	86
89.04	73
98.06	2270
96.41	1700
94.42	1469
96.92	747
96.13	181
98.21	112
89.91	109
97.73	44
81.13	265
85.63	174
84.75	118
93.18	44
96.34	19935
92.06	9945
95.39	7154
95.56	4253
97.16	1758
91.19	159
88.89	72
85.53	76
76.95	334
72.84	1112
83.43	169
98.21	56
73.06	438
95.35	43
91.86	86
91.86	86
76.04	338
89.29	112
97.47	79
89.53	86
77.60	442
76.05	263
84.29	471
96.97	33
93.02	43
100.00	33
100.00	31
97.06	34
94.44	36
98.23	6656
97.14	6813
98.35	3208
96.70	2305
98.34	2103
97.50	1081
96.32	977
97.42	466
99.30	427
95.33	428
98.73	314
97.92	144
95.74	141
87.50	96
85.71	91
84.78	92
88.89	63
81.11	90
88.35	103
84.34	83
91.11	90
89.47	95
88.42	95
89.89	89
88.42	95
88.89	90
87.37	95
84.95	93
82.98	94
84.21	95
85.54	83
84.62	91
83.15	89
96.30	54
77.96	2055
90.81	283
91.55	142
90.91	132
97.87	47
85.00	80
97.57	7726
97.35	7658
95.72	1377
96.12	129
91.30	69
96.25	7076
96.70	1455
96.57	525
92.06	504
98.24	340
97.37	152
88.79	107
75.73	1343
71.63	571
74.76	1533
90.57	53
71.16	371
100.00	60
100.00	60
100.00	60
86.67	75
91.23	57
84.72	72
89.09	55
88.89	54
97.14	35
86.28	3309
90.25	236
96.15	52
78.23	147
80.45	2297
91.95	87
89.67	1249
81.31	1477
82.19	1325
87.62	929
87.22	352
89.03	310
88.83	179
95.74	47
90.00	50
97.14	35
100.00	31
100.00	31
100.00	30
75.22	1348
77.64	1288
76.96	382
76.80	375
97.91	575
86.67	105
95.45	66
94.74	57
75.46	823
85.92	213
88.64	88
85.42	96
97.73	44
93.62	47
73.00	989
71.89	1021
75.56	180
81.98	111
93.18	44
93.18	44
83.33	108
98.74	7224
97.03	4141
98.28	2967
97.30	2334
96.82	1666
97.79	1177
96.69	302
84.30	223
95.24	126
89.74	78
96.77	62
100.00	31
100.00	41
100.00	29
91.07	56
100.00	37
97.22	36
100.00	29
100.00	35
97.30	37
96.97	33
97.14	35
97.06	34
100.00	29
88.52	61
74.14	522
95.38	65
77.51	1134
78.14	183
90.62	160
100.00	77
78.40	162
91.07	56
76.87	428
74.94	1688
97.89	95
100.00	48
72.79	779
