ID	HLT_pres	HLT_abs	NORA_pres	NORA_abs	effect_size	pvalue
gene_id_39471	2	14	4	14	-0.166666666667	0.660228536758
gene_id_45214	8	8	15	3	-0.379446640316	0.0662958843159
gene_id_10013	16	0	16	2	0.5	0.486631016043
gene_id_45212	4	12	10	8	-0.314285714286	0.0920894391514
gene_id_10010	10	6	14	4	-0.183333333333	0.456931944585
gene_id_81196	2	14	4	14	-0.166666666667	0.660228536758
gene_id_24849	8	8	10	8	-0.0555555555556	1.0
gene_id_309	2	14	4	14	-0.166666666667	0.660228536758
gene_id_45218	1	15	9	9	-0.525	0.00789766407119
gene_id_39908	9	7	8	10	0.117647058824	0.731857331097
gene_id_18221	9	7	6	12	0.231578947368	0.299817833019
gene_id_13068	13	3	15	3	-0.0357142857143	1.0
gene_id_18226	8	8	13	5	-0.234432234432	0.290554722639
gene_id_18227	4	12	3	15	0.126984126984	0.681464253211
gene_id_23811	14	2	17	1	-0.215053763441	0.590909090909
gene_id_17156	2	14	10	8	-0.469696969697	0.0129193467782
gene_id_56571	2	14	2	16	0.0333333333333	1.0
gene_id_13066	4	12	10	8	-0.314285714286	0.0920894391514
gene_id_13064	3	13	4	14	-0.0529100529101	1.0
gene_id_19572	15	1	17	1	-0.03125	1.0
gene_id_19571	15	1	18	0	-0.545454545455	0.470588235294
gene_id_85665	7	9	9	9	-0.0625	0.744475809633
gene_id_69824	6	10	13	5	-0.350877192982	0.082407183505
gene_id_66742	6	10	8	10	-0.0714285714286	0.738453353968
gene_id_17439	9	7	13	5	-0.174242424242	0.475397784978
gene_id_23812	7	9	7	11	0.05	1.0
gene_id_31704	13	3	15	3	-0.0357142857143	1.0
gene_id_81348	0	16	2	16	-0.5	0.486631016043
gene_id_78447	0	16	2	16	-0.5	0.486631016043
gene_id_91013	4	12	2	16	0.238095238095	0.387197896653
gene_id_78442	6	10	9	9	-0.126315789474	0.50960003869
gene_id_85844	6	10	13	5	-0.350877192982	0.082407183505
gene_id_91014	5	11	2	16	0.306878306878	0.214278491253
gene_id_58461	8	8	11	7	-0.112280701754	0.73028002128
gene_id_66765	1	15	0	18	0.545454545455	0.470588235294
gene_id_91131	2	14	1	17	0.215053763441	0.590909090909
gene_id_20758	16	0	18	0	NA	1.0
gene_id_5814	15	1	18	0	-0.545454545455	0.470588235294
gene_id_5815	16	0	18	0	NA	1.0
gene_id_30146	2	14	2	16	0.0333333333333	1.0
gene_id_5817	2	14	11	7	-0.512820512821	0.0052006254937
gene_id_22414	9	7	5	13	0.292857142857	0.162505843852
gene_id_62858	3	13	3	15	0.0357142857143	1.0
gene_id_8821	8	8	10	8	-0.0555555555556	1.0
gene_id_85943	12	4	15	3	-0.126984126984	0.681464253211
gene_id_85942	16	0	17	1	0.484848484848	1.0
gene_id_27175	10	6	11	7	0.014652014652	1.0
gene_id_85947	2	14	6	12	-0.288461538462	0.232682778845
gene_id_24746	11	5	15	3	-0.201923076923	0.428995179829
gene_id_68243	0	16	6	12	-0.571428571429	0.0197575440329
gene_id_7342	9	7	7	11	0.173611111111	0.492106238901
gene_id_29928	5	11	14	4	-0.470175438596	0.0142313007719
gene_id_17415	5	11	11	7	-0.298611111111	0.100474550501
gene_id_30655	2	14	1	17	0.215053763441	0.590909090909
gene_id_23771	6	10	11	7	-0.235294117647	0.302829060852
gene_id_28437	0	16	1	17	-0.484848484848	1.0
gene_id_62655	1	15	1	17	0.03125	1.0
gene_id_62434	11	5	16	2	-0.306878306878	0.214278491253
gene_id_86867	7	9	12	6	-0.231578947368	0.299817833019
gene_id_92115	10	6	13	5	-0.110671936759	0.716573971079
gene_id_70419	3	13	2	16	0.151724137931	0.648093841642
gene_id_70418	5	11	7	11	-0.0833333333333	0.728896841902
gene_id_23734	5	11	5	13	0.0416666666667	1.0
gene_id_86866	8	8	15	3	-0.379446640316	0.0662958843159
gene_id_67344	1	15	0	18	0.545454545455	0.470588235294
gene_id_32291	10	6	11	7	0.014652014652	1.0
gene_id_29923	11	5	13	5	-0.0416666666667	1.0
gene_id_32293	4	12	2	16	0.238095238095	0.387197896653
gene_id_25739	6	10	3	15	0.266666666667	0.249671352007
gene_id_32295	6	10	3	15	0.266666666667	0.249671352007
gene_id_26978	7	9	13	5	-0.292857142857	0.162505843852
gene_id_32297	1	15	2	16	-0.150537634409	1.0
gene_id_69310	16	0	18	0	NA	1.0
gene_id_26971	3	13	7	11	-0.241666666667	0.270057639802
gene_id_26970	15	1	17	1	-0.03125	1.0
gene_id_86490	3	13	3	15	0.0357142857143	1.0
gene_id_69311	14	2	16	2	-0.0333333333333	1.0
gene_id_18486	6	10	2	16	0.365384615385	0.10998752823
gene_id_36457	12	4	17	1	-0.386206896552	0.1642228739
gene_id_86184	10	6	13	5	-0.110671936759	0.716573971079
gene_id_7364	4	12	2	16	0.238095238095	0.387197896653
gene_id_91741	5	11	8	10	-0.139194139194	0.496522706389
gene_id_7366	4	12	5	13	-0.0355555555556	1.0
gene_id_7367	4	12	5	13	-0.0355555555556	1.0
gene_id_25732	4	12	13	5	-0.470588235294	0.0149191803234
gene_id_11764	2	14	6	12	-0.288461538462	0.232682778845
gene_id_23214	9	7	12	6	-0.10989010989	0.725376021667
gene_id_90039	6	10	6	12	0.0454545454545	1.0
gene_id_30678	9	7	16	2	-0.417777777778	0.0522803114572
gene_id_67329	9	7	14	4	-0.245059288538	0.274304783092
gene_id_24219	4	12	3	15	0.126984126984	0.681464253211
gene_id_11768	15	1	17	1	-0.03125	1.0
gene_id_37928	2	14	3	15	-0.0827586206897	1.0
gene_id_63530	2	14	4	14	-0.166666666667	0.660228536758
gene_id_49041	5	11	14	4	-0.470175438596	0.0142313007719
gene_id_1464	6	10	2	16	0.365384615385	0.10998752823
gene_id_60019	1	15	7	11	-0.451923076923	0.0425051403917
gene_id_39372	5	11	13	5	-0.409722222222	0.0374030148068
gene_id_32127	9	7	13	5	-0.174242424242	0.475397784978
gene_id_69318	12	4	17	1	-0.386206896552	0.1642228739
gene_id_63538	3	13	6	12	-0.186666666667	0.447871372232
gene_id_32124	12	4	17	1	-0.386206896552	0.1642228739
gene_id_32123	10	6	12	6	-0.0454545454545	1.0
gene_id_1557	14	2	15	3	0.0827586206897	1.0
gene_id_87046	2	14	1	17	0.215053763441	0.590909090909
gene_id_69319	9	7	14	4	-0.245059288538	0.274304783092
gene_id_92969	6	10	7	11	-0.014652014652	1.0
gene_id_20002	6	10	1	17	0.486772486772	0.0348366872282
gene_id_88819	13	3	18	0	-0.58064516129	0.0935828877005
gene_id_30084	16	0	17	1	0.484848484848	1.0
gene_id_8997	6	10	7	11	-0.014652014652	1.0
gene_id_92961	9	7	4	14	0.358974358974	0.0763714916735
gene_id_92960	10	6	11	7	0.014652014652	1.0
gene_id_88816	3	13	0	18	0.58064516129	0.0935828877005
gene_id_64176	3	13	4	14	-0.0529100529101	1.0
gene_id_551	3	13	4	14	-0.0529100529101	1.0
gene_id_550	12	4	13	5	0.0355555555556	1.0
gene_id_24904	14	2	15	3	0.0827586206897	1.0
gene_id_51145	14	2	13	5	0.232804232804	0.405399939327
gene_id_51142	15	1	17	1	-0.03125	1.0
gene_id_23223	6	10	13	5	-0.350877192982	0.082407183505
gene_id_23220	5	11	5	13	0.0416666666667	1.0
gene_id_558	4	12	6	12	-0.1	0.714591970877
gene_id_33934	16	0	17	1	0.484848484848	1.0
gene_id_17230	6	10	9	9	-0.126315789474	0.50960003869
gene_id_23228	15	1	17	1	-0.03125	1.0
gene_id_8993	9	7	10	8	0.00701754385965	1.0
gene_id_19689	14	2	16	2	-0.0333333333333	1.0
gene_id_44301	2	14	6	12	-0.288461538462	0.232682778845
gene_id_66811	1	15	0	18	0.545454545455	0.470588235294
gene_id_38201	4	12	7	11	-0.158102766798	0.476751946607
gene_id_62651	1	15	3	15	-0.25	0.604105571848
gene_id_17236	4	12	2	16	0.238095238095	0.387197896653
gene_id_19682	4	12	3	15	0.126984126984	0.681464253211
gene_id_19684	16	0	18	0	NA	1.0
gene_id_19687	16	0	18	0	NA	1.0
gene_id_38203	2	14	4	14	-0.166666666667	0.660228536758
gene_id_9068	15	1	18	0	-0.545454545455	0.470588235294
gene_id_35840	6	10	15	3	-0.483516483516	0.0122422659638
gene_id_84151	3	13	7	11	-0.241666666667	0.270057639802
gene_id_17235	1	15	2	16	-0.150537634409	1.0
gene_id_64507	2	14	8	10	-0.383333333333	0.0629588431591
gene_id_6703	2	14	1	17	0.215053763441	0.590909090909
gene_id_18813	7	9	1	17	0.528846153846	0.0144605116796
gene_id_37926	4	12	5	13	-0.0355555555556	1.0
gene_id_18811	14	2	14	4	0.166666666667	0.660228536758
gene_id_16322	7	9	11	7	-0.173611111111	0.492106238901
gene_id_38207	3	13	10	8	-0.388278388278	0.0386484177266
gene_id_79422	5	11	6	12	-0.0237154150198	1.0
gene_id_79421	5	11	7	11	-0.0833333333333	0.728896841902
gene_id_63714	2	14	0	18	0.5625	0.213903743316
gene_id_78915	1	15	1	17	0.03125	1.0
gene_id_21421	0	16	1	17	-0.484848484848	1.0
gene_id_4030	8	8	12	6	-0.171428571429	0.486714707163
gene_id_21426	9	7	7	11	0.173611111111	0.492106238901
gene_id_21993	7	9	5	13	0.174242424242	0.475397784978
gene_id_35489	12	4	13	5	0.0355555555556	1.0
gene_id_5194	9	7	11	7	-0.05	1.0
gene_id_20437	11	5	9	9	0.192857142857	0.315074720704
gene_id_4851	6	10	13	5	-0.350877192982	0.082407183505
gene_id_24699	12	4	14	4	-0.0384615384615	1.0
gene_id_91928	13	3	17	1	-0.316666666667	0.322580645161
gene_id_91929	7	9	5	13	0.174242424242	0.475397784978
gene_id_15154	16	0	18	0	NA	1.0
gene_id_29487	2	14	0	18	0.5625	0.213903743316
gene_id_5196	9	7	6	12	0.231578947368	0.299817833019
gene_id_1468	0	16	2	16	-0.5	0.486631016043
gene_id_91923	13	3	16	2	-0.151724137931	0.648093841642
gene_id_13896	1	15	2	16	-0.150537634409	1.0
gene_id_3178	1	15	1	17	0.03125	1.0
gene_id_62668	3	13	6	12	-0.186666666667	0.447871372232
gene_id_27649	8	8	14	4	-0.30303030303	0.151414615273
gene_id_6561	13	3	18	0	-0.58064516129	0.0935828877005
gene_id_65130	1	15	4	14	-0.31724137931	0.340175953079
gene_id_9396	8	8	3	15	0.379446640316	0.0662958843159
gene_id_9395	15	1	15	3	0.25	0.604105571848
gene_id_6566	15	1	18	0	-0.545454545455	0.470588235294
gene_id_34608	16	0	18	0	NA	1.0
gene_id_49652	8	8	15	3	-0.379446640316	0.0662958843159
gene_id_29488	2	14	2	16	0.0333333333333	1.0
gene_id_33659	9	7	12	6	-0.10989010989	0.725376021667
gene_id_34600	5	11	12	6	-0.352941176471	0.0844146687268
gene_id_34601	4	12	10	8	-0.314285714286	0.0920894391514
gene_id_86783	2	14	5	13	-0.232804232804	0.405399939327
gene_id_16759	10	6	5	13	0.350877192982	0.082407183505
gene_id_33652	10	6	5	13	0.350877192982	0.082407183505
gene_id_34605	16	0	18	0	NA	1.0
gene_id_34606	6	10	14	4	-0.414285714286	0.0348761103319
gene_id_33651	9	7	5	13	0.292857142857	0.162505843852
gene_id_74770	7	9	10	8	-0.117647058824	0.731857331097
gene_id_14934	2	14	1	17	0.215053763441	0.590909090909
gene_id_65248	2	14	6	12	-0.288461538462	0.232682778845
gene_id_65249	1	15	4	14	-0.31724137931	0.340175953079
gene_id_23944	0	16	0	18	NA	1.0
gene_id_82575	5	11	10	8	-0.245614035088	0.18539117538
gene_id_16112	10	6	10	8	0.0714285714286	0.738453353968
gene_id_31229	5	11	14	4	-0.470175438596	0.0142313007719
gene_id_52143	9	7	11	7	-0.05	1.0
gene_id_29341	11	5	12	6	0.0237154150198	1.0
gene_id_29340	10	6	12	6	-0.0454545454545	1.0
gene_id_29347	3	13	5	13	-0.125	0.693261873462
gene_id_13528	6	10	5	13	0.110671936759	0.716573971079
gene_id_83745	13	3	12	6	0.186666666667	0.447871372232
gene_id_52144	8	8	12	6	-0.171428571429	0.486714707163
gene_id_13086	1	15	1	17	0.03125	1.0
gene_id_92943	16	0	18	0	NA	1.0
gene_id_24695	10	6	7	11	0.235294117647	0.302829060852
gene_id_43302	13	3	16	2	-0.151724137931	0.648093841642
gene_id_43301	8	8	14	4	-0.30303030303	0.151414615273
gene_id_92942	14	2	18	0	-0.5625	0.213903743316
gene_id_56038	1	15	1	17	0.03125	1.0
gene_id_86712	3	13	6	12	-0.186666666667	0.447871372232
gene_id_89070	1	15	3	15	-0.25	0.604105571848
gene_id_89076	1	15	1	17	0.03125	1.0
gene_id_86715	12	4	16	2	-0.238095238095	0.387197896653
gene_id_92782	15	1	18	0	-0.545454545455	0.470588235294
gene_id_20111	7	9	14	4	-0.358974358974	0.0763714916735
gene_id_27644	4	12	4	14	0.0384615384615	1.0
gene_id_20113	14	2	18	0	-0.5625	0.213903743316
gene_id_20112	12	4	18	0	-0.6	0.0392444367776
gene_id_25475	13	3	16	2	-0.151724137931	0.648093841642
gene_id_20114	14	2	16	2	-0.0333333333333	1.0
gene_id_25477	2	14	7	11	-0.337777777778	0.125088482152
gene_id_25476	4	12	4	14	0.0384615384615	1.0
gene_id_38025	9	7	8	10	0.117647058824	0.731857331097
gene_id_18704	14	2	16	2	-0.0333333333333	1.0
gene_id_38976	6	10	2	16	0.365384615385	0.10998752823
gene_id_64169	1	15	1	17	0.03125	1.0
gene_id_21507	11	5	13	5	-0.0416666666667	1.0
gene_id_21506	9	7	9	9	0.0625	0.744475809633
gene_id_68986	1	15	12	6	-0.637362637363	0.000365213287784
gene_id_68987	1	15	2	16	-0.150537634409	1.0
gene_id_51167	8	8	8	10	0.0555555555556	1.0
gene_id_68982	15	1	16	2	0.150537634409	1.0
gene_id_81695	2	14	9	9	-0.426877470356	0.0295884315907
gene_id_76958	2	14	4	14	-0.166666666667	0.660228536758
gene_id_29528	5	11	6	12	-0.0237154150198	1.0
gene_id_29527	1	15	0	18	0.545454545455	0.470588235294
gene_id_29526	2	14	6	12	-0.288461538462	0.232682778845
gene_id_76954	7	9	15	3	-0.431818181818	0.0299430929696
gene_id_29523	7	9	11	7	-0.173611111111	0.492106238901
gene_id_14736	16	0	18	0	NA	1.0
gene_id_29521	4	12	6	12	-0.1	0.714591970877
gene_id_29520	10	6	14	4	-0.183333333333	0.456931944585
gene_id_86873	9	7	6	12	0.231578947368	0.299817833019
gene_id_42946	2	14	2	16	0.0333333333333	1.0
gene_id_17931	3	13	6	12	-0.186666666667	0.447871372232
gene_id_51555	8	8	15	3	-0.379446640316	0.0662958843159
gene_id_4701	11	5	14	4	-0.115555555556	0.702699969663
gene_id_43193	5	11	6	12	-0.0237154150198	1.0
gene_id_78978	6	10	9	9	-0.126315789474	0.50960003869
gene_id_18852	4	12	3	15	0.126984126984	0.681464253211
gene_id_25697	9	7	9	9	0.0625	0.744475809633
gene_id_81698	8	8	6	12	0.171428571429	0.486714707163
gene_id_25690	1	15	0	18	0.545454545455	0.470588235294
gene_id_86430	8	8	13	5	-0.234432234432	0.290554722639
gene_id_25699	9	7	17	1	-0.528846153846	0.0144605116796
gene_id_25698	15	1	17	1	-0.03125	1.0
gene_id_5515	15	1	16	2	0.150537634409	1.0
gene_id_78647	2	14	7	11	-0.337777777778	0.125088482152
gene_id_68186	12	4	16	2	-0.238095238095	0.387197896653
gene_id_10654	2	14	0	18	0.5625	0.213903743316
gene_id_5030	14	2	16	2	-0.0333333333333	1.0
gene_id_68185	9	7	3	15	0.431818181818	0.0299430929696
gene_id_13211	7	9	8	10	-0.00701754385965	1.0
gene_id_13213	5	11	6	12	-0.0237154150198	1.0
gene_id_35070	7	9	6	12	0.10989010989	0.725376021667
gene_id_35559	6	10	2	16	0.365384615385	0.10998752823
gene_id_91256	15	1	16	2	0.150537634409	1.0
gene_id_31225	4	12	13	5	-0.470588235294	0.0149191803234
gene_id_86966	4	12	2	16	0.238095238095	0.387197896653
gene_id_39088	13	3	16	2	-0.151724137931	0.648093841642
gene_id_35551	11	5	12	6	0.0237154150198	1.0
gene_id_60750	6	10	11	7	-0.235294117647	0.302829060852
gene_id_75423	10	6	16	2	-0.365384615385	0.10998752823
gene_id_75130	0	16	2	16	-0.5	0.486631016043
gene_id_75427	5	11	10	8	-0.245614035088	0.18539117538
gene_id_468	5	11	9	9	-0.192857142857	0.315074720704
gene_id_30470	5	11	7	11	-0.0833333333333	0.728896841902
gene_id_8691	8	8	5	13	0.234432234432	0.290554722639
gene_id_82376	4	12	15	3	-0.589473684211	0.00142831809902
gene_id_58688	3	13	10	8	-0.388278388278	0.0386484177266
gene_id_41311	0	16	4	14	-0.533333333333	0.10522684147
gene_id_88658	1	15	2	16	-0.150537634409	1.0
gene_id_88659	9	7	11	7	-0.05	1.0
gene_id_81297	2	14	4	14	-0.166666666667	0.660228536758
gene_id_67876	0	16	0	18	NA	1.0
gene_id_88656	14	2	17	1	-0.215053763441	0.590909090909
gene_id_30597	2	14	3	15	-0.0827586206897	1.0
gene_id_88382	10	6	11	7	0.014652014652	1.0
gene_id_25808	5	11	8	10	-0.139194139194	0.496522706389
gene_id_88381	12	4	12	6	0.1	0.714591970877
gene_id_23287	0	16	1	17	-0.484848484848	1.0
gene_id_11421	1	15	2	16	-0.150537634409	1.0
gene_id_15965	3	13	1	17	0.316666666667	0.322580645161
gene_id_48212	0	16	5	13	-0.551724137931	0.0464895635674
gene_id_48745	2	14	3	15	-0.0827586206897	1.0
gene_id_21471	1	15	0	18	0.545454545455	0.470588235294
gene_id_29833	1	15	1	17	0.03125	1.0
gene_id_11404	2	14	4	14	-0.166666666667	0.660228536758
gene_id_44945	5	11	9	9	-0.192857142857	0.315074720704
gene_id_69410	3	13	10	8	-0.388278388278	0.0386484177266
gene_id_15967	2	14	1	17	0.215053763441	0.590909090909
gene_id_44991	2	14	8	10	-0.383333333333	0.0629588431591
gene_id_1489	1	15	0	18	0.545454545455	0.470588235294
gene_id_38604	5	11	4	14	0.115555555556	0.702699969663
gene_id_86121	3	13	9	9	-0.340909090909	0.079595686028
gene_id_38606	6	10	8	10	-0.0714285714286	0.738453353968
gene_id_38607	13	3	14	4	0.0529100529101	1.0
gene_id_59915	2	14	2	16	0.0333333333333	1.0
gene_id_1482	10	6	14	4	-0.183333333333	0.456931944585
gene_id_1481	10	6	5	13	0.350877192982	0.082407183505
gene_id_27837	10	6	8	10	0.180555555556	0.326918883512
gene_id_1450	2	14	1	17	0.215053763441	0.590909090909
gene_id_3244	5	11	10	8	-0.245614035088	0.18539117538
gene_id_15962	2	14	1	17	0.215053763441	0.590909090909
gene_id_26418	0	16	1	17	-0.484848484848	1.0
gene_id_86578	7	9	5	13	0.174242424242	0.475397784978
gene_id_26416	5	11	5	13	0.0416666666667	1.0
gene_id_86576	9	7	15	3	-0.325	0.134149054505
gene_id_26414	16	0	17	1	0.484848484848	1.0
gene_id_15963	2	14	1	17	0.215053763441	0.590909090909
gene_id_89384	11	5	13	5	-0.0416666666667	1.0
gene_id_26410	11	5	14	4	-0.115555555556	0.702699969663
gene_id_26411	9	7	6	12	0.231578947368	0.299817833019
gene_id_88038	2	14	3	15	-0.0827586206897	1.0
gene_id_88039	1	15	2	16	-0.150537634409	1.0
gene_id_62770	4	12	4	14	0.0384615384615	1.0
gene_id_58209	4	12	10	8	-0.314285714286	0.0920894391514
gene_id_85007	4	12	2	16	0.238095238095	0.387197896653
gene_id_88032	1	15	0	18	0.545454545455	0.470588235294
gene_id_88033	1	15	0	18	0.545454545455	0.470588235294
gene_id_88034	1	15	0	18	0.545454545455	0.470588235294
gene_id_88035	1	15	2	16	-0.150537634409	1.0
gene_id_88036	1	15	0	18	0.545454545455	0.470588235294
gene_id_75985	13	3	14	4	0.0529100529101	1.0
gene_id_65085	4	12	11	7	-0.364912280702	0.0454385710371
gene_id_24125	5	11	13	5	-0.409722222222	0.0374030148068
gene_id_90208	11	5	17	1	-0.440476190476	0.0782182222672
gene_id_35169	6	10	9	9	-0.126315789474	0.50960003869
gene_id_24120	14	2	13	5	0.232804232804	0.405399939327
gene_id_24121	14	2	16	2	-0.0333333333333	1.0
gene_id_24122	4	12	2	16	0.238095238095	0.387197896653
gene_id_90202	5	11	10	8	-0.245614035088	0.18539117538
gene_id_90203	5	11	8	10	-0.139194139194	0.496522706389
gene_id_35160	13	3	15	3	-0.0357142857143	1.0
gene_id_60361	3	13	10	8	-0.388278388278	0.0386484177266
gene_id_30446	6	10	11	7	-0.235294117647	0.302829060852
gene_id_35167	6	10	12	6	-0.291666666667	0.167926053951
gene_id_67404	16	0	18	0	NA	1.0
gene_id_35165	11	5	11	7	0.0833333333333	0.728896841902
gene_id_38468	9	7	11	7	-0.05	1.0
gene_id_14078	12	4	17	1	-0.386206896552	0.1642228739
gene_id_1757	1	15	0	18	0.545454545455	0.470588235294
gene_id_41361	1	15	0	18	0.545454545455	0.470588235294
gene_id_1733	14	2	15	3	0.0827586206897	1.0
gene_id_1732	2	14	7	11	-0.337777777778	0.125088482152
gene_id_38460	13	3	16	2	-0.151724137931	0.648093841642
gene_id_14072	6	10	4	14	0.183333333333	0.456931944585
gene_id_14074	16	0	17	1	0.484848484848	1.0
gene_id_14077	6	10	6	12	0.0454545454545	1.0
gene_id_38467	3	13	7	11	-0.241666666667	0.270057639802
gene_id_261	12	4	14	4	-0.0384615384615	1.0
gene_id_63515	1	15	0	18	0.545454545455	0.470588235294
gene_id_24013	14	2	15	3	0.0827586206897	1.0
gene_id_37825	6	10	10	8	-0.180555555556	0.326918883512
gene_id_17517	7	9	2	16	0.417777777778	0.0522803114572
gene_id_7089	12	4	14	4	-0.0384615384615	1.0
gene_id_66602	4	12	5	13	-0.0355555555556	1.0
gene_id_2043	5	11	1	17	0.440476190476	0.0782182222672
gene_id_76764	12	4	16	2	-0.238095238095	0.387197896653
gene_id_7087	13	3	15	3	-0.0357142857143	1.0
gene_id_85198	0	16	1	17	-0.484848484848	1.0
gene_id_7080	15	1	18	0	-0.545454545455	0.470588235294
gene_id_66529	4	12	6	12	-0.1	0.714591970877
gene_id_7773	5	11	11	7	-0.298611111111	0.100474550501
gene_id_1484	4	12	7	11	-0.158102766798	0.476751946607
gene_id_7776	10	6	12	6	-0.0454545454545	1.0
gene_id_12709	1	15	2	16	-0.150537634409	1.0
gene_id_7779	15	1	13	5	0.369047619048	0.18014966124
gene_id_14297	10	6	15	3	-0.266666666667	0.249671352007
gene_id_77149	15	1	13	5	0.369047619048	0.18014966124
gene_id_16574	13	3	12	6	0.186666666667	0.447871372232
gene_id_9839	4	12	8	10	-0.212121212121	0.296648449969
gene_id_89925	11	5	12	6	0.0237154150198	1.0
gene_id_9971	0	16	0	18	NA	1.0
gene_id_9832	14	2	16	2	-0.0333333333333	1.0
gene_id_14298	10	6	7	11	0.235294117647	0.302829060852
gene_id_19954	10	6	10	8	0.0714285714286	0.738453353968
gene_id_3067	1	15	1	17	0.03125	1.0
gene_id_62234	3	13	6	12	-0.186666666667	0.447871372232
gene_id_49177	14	2	14	4	0.166666666667	0.660228536758
gene_id_33865	13	3	15	3	-0.0357142857143	1.0
gene_id_61584	15	1	16	2	0.150537634409	1.0
gene_id_9471	3	13	2	16	0.151724137931	0.648093841642
gene_id_61581	6	10	14	4	-0.414285714286	0.0348761103319
gene_id_72286	9	7	12	6	-0.10989010989	0.725376021667
gene_id_12770	1	15	0	18	0.545454545455	0.470588235294
gene_id_62474	0	16	1	17	-0.484848484848	1.0
gene_id_79267	0	16	2	16	-0.5	0.486631016043
gene_id_78971	1	15	0	18	0.545454545455	0.470588235294
gene_id_71743	0	16	1	17	-0.484848484848	1.0
gene_id_26907	0	16	2	16	-0.5	0.486631016043
gene_id_8850	1	15	2	16	-0.150537634409	1.0
gene_id_6793	5	11	11	7	-0.298611111111	0.100474550501
gene_id_3060	4	12	9	9	-0.263736263736	0.171727039706
gene_id_86879	1	15	2	16	-0.150537634409	1.0
gene_id_53776	3	13	9	9	-0.340909090909	0.079595686028
gene_id_79260	5	11	8	10	-0.139194139194	0.496522706389
gene_id_63327	6	10	10	8	-0.180555555556	0.326918883512
gene_id_91006	7	9	5	13	0.174242424242	0.475397784978
gene_id_66757	7	9	11	7	-0.173611111111	0.492106238901
gene_id_70885	4	12	11	7	-0.364912280702	0.0454385710371
gene_id_91551	8	8	9	9	0.0	1.0
gene_id_63322	2	14	3	15	-0.0827586206897	1.0
gene_id_91001	9	7	7	11	0.173611111111	0.492106238901
gene_id_66752	10	6	14	4	-0.183333333333	0.456931944585
gene_id_55609	4	12	11	7	-0.364912280702	0.0454385710371
gene_id_66758	8	8	12	6	-0.171428571429	0.486714707163
gene_id_91009	7	9	5	13	0.174242424242	0.475397784978
gene_id_66208	1	15	5	13	-0.369047619048	0.18014966124
gene_id_32350	2	14	4	14	-0.166666666667	0.660228536758
gene_id_87922	9	7	11	7	-0.05	1.0
gene_id_87921	1	15	0	18	0.545454545455	0.470588235294
gene_id_87920	3	13	5	13	-0.125	0.693261873462
gene_id_32354	16	0	18	0	NA	1.0
gene_id_87926	8	8	11	7	-0.112280701754	0.73028002128
gene_id_23777	7	9	13	5	-0.292857142857	0.162505843852
gene_id_12779	2	14	3	15	-0.0827586206897	1.0
gene_id_64533	0	16	4	14	-0.533333333333	0.10522684147
gene_id_64537	10	6	12	6	-0.0454545454545	1.0
gene_id_39736	2	14	1	17	0.215053763441	0.590909090909
gene_id_39735	12	4	14	4	-0.0384615384615	1.0
gene_id_39734	0	16	2	16	-0.5	0.486631016043
gene_id_21699	6	10	10	8	-0.180555555556	0.326918883512
